transaction_id,po_number,company_code,purchasing_org,purchasing_group,document_type,date,vendor_number,supplier_id,supplier_name,plant_code,site,storage_location,material_number,category,description,quantity,unit_price,total_amount,currency,on_contract,planned_lead_days,planned_delivery_date,actual_gr_date,gr_document_number,delivery_status,days_late
TX-01634,PO-57474,CA01,PO01,PG2,NB,2024-03-15,100006,S006,HD Supply,NX70,Aurora,SL02,MAT-10036,Electrical,Control panel,4.5,7131.23,32090.53,CAD,1,10,2024-03-25,2024-03-25,GR5001888,On Time,0
TX-01476,PO-45168,CA01,PO01,PG2,NB,2025-06-24,100006,S006,HD Supply,NX60,Rocanville,SL02,MAT-10023,Electrical,Motor starter,9.08,4058.35,36849.82,CAD,1,10,2025-07-04,2025-07-10,GR5001889,Late,6
TX-01833,PO-62502,CA01,PO01,PG2,NB,2023-06-16,100035,S035,Rockwell Automation,NX30,Cory,SL02,MAT-10036,Electrical,Control panel,8.84,11312.59,100003.3,CAD,1,14,2023-06-30,2023-06-30,GR5001890,On Time,0
TX-02275,PO-84509,CA01,PO01,PG4,NB,2025-11-21,100038,S038,Prairie Packaging,NX10,Allan,SL04,MAT-10045,Packaging,Label stock,33.8,1222.63,41324.89,CAD,1,5,2025-11-26,2025-11-26,GR5001891,On Time,0
TX-01202,PO-27102,CA01,PO01,PG4,NB,2024-03-06,100029,S029,3M Canada,NX30,Cory,SL04,MAT-10048,Safety,Hard hat,29.6,53.15,1573.24,CAD,1,5,2024-03-11,2024-03-16,GR5001892,Late,5
TX-00823,PO-56843,CA01,PO01,PG1,NB,2023-04-30,100003,S003,Grainger Canada,NX10,Allan,SL01,MAT-10001,MRO,Valve repair parts,3.78,2101.65,7944.24,CAD,1,3,2023-05-03,2023-05-03,GR5001893,On Time,0
TX-00929,PO-12348,CA01,PO01,PG4,NB,2024-06-15,100024,S024,Northern Safety,NX20,Vanscoy,SL04,MAT-10010,Safety,Hearing protection,43.7,60.41,2639.92,CAD,1,2,2024-06-17,2024-06-17,GR5001894,On Time,0
TX-01631,PO-29893,CA01,PO01,PG3,NB,2025-08-24,100028,S028,BioAgra Solutions,NX20,Vanscoy,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,3.55,6725.13,23874.21,CAD,0,10,2025-09-03,2025-09-03,GR5001895,On Time,0
TX-00678,PO-78118,CA01,PO01,PG2,NB,2024-12-25,100035,S035,Rockwell Automation,NX40,Patience Lake,SL02,MAT-10036,Electrical,Control panel,18.62,9291.49,173007.54,CAD,1,14,2025-01-08,2025-01-08,GR5001896,On Time,0
TX-01915,PO-24605,CA01,PO01,PG3,NB,2025-05-16,100028,S028,BioAgra Solutions,NX70,Aurora,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,4.89,12072.94,59036.68,CAD,0,10,2025-05-26,2025-05-26,GR5001897,On Time,0
TX-00551,PO-21818,CA01,PO01,PG2,NB,2024-02-15,100006,S006,HD Supply,NX60,Rocanville,SL02,MAT-10023,Electrical,Motor starter,10.84,11106.5,120394.46,CAD,1,10,2024-02-25,2024-02-25,GR5001898,On Time,0
TX-01383,PO-94555,CA01,PO01,PG5,UB,2025-07-25,100016,S016,Nutrien Logistics,NX30,Cory,SL05,MAT-10028,Logistics,Inbound freight,3.28,3833.39,12573.52,CAD,0,2,2025-07-27,2025-07-31,GR5001899,Late,4
TX-01155,PO-96397,CA01,PO01,PG1,NB,2023-04-05,100002,S002,Wesco Distribution,NX30,Cory,SL01,MAT-10016,MRO,Filter element,18.98,2361.52,44821.65,CAD,1,5,2023-04-10,2023-04-10,GR5001900,On Time,0
TX-01925,PO-51184,CA01,PO01,PG3,NB,2025-02-12,100027,S027,Western Agri-Chem,NX50,Redwater,SL03,MAT-10031,Chemicals,Hydrochloric acid,4.2,5324.87,22364.45,CAD,1,8,2025-02-20,2025-02-18,GR5001901,On Time,0
TX-01877,PO-69139,CA01,PO01,PG2,NB,2025-08-19,100034,S034,ABB Canada,NX40,Patience Lake,SL02,MAT-10033,Electrical,Transformer,1.65,4785.24,7895.65,CAD,1,12,2025-08-31,2025-08-31,GR5001902,On Time,0
TX-00800,PO-84350,CA01,PO01,PG2,NB,2025-12-21,100035,S035,Rockwell Automation,NX60,Rocanville,SL02,MAT-10050,Electrical,Junction box,17.0,6789.79,115426.43,CAD,1,14,2026-01-04,2026-01-04,GR5001903,On Time,0
TX-01491,PO-90804,CA01,PO01,PG5,UB,2025-09-30,100017,S017,Canadian Freightways,NX50,Redwater,SL05,MAT-10040,Logistics,LTL shipment,12.27,1129.17,13854.92,CAD,1,3,2025-10-03,2025-10-03,GR5001904,On Time,0
TX-01595,PO-22730,CA01,PO01,PG5,UB,2024-11-26,100018,S018,TransWest Shipping,NX60,Rocanville,SL05,MAT-10029,Logistics,Expedited shipping,3.7,2587.34,9573.16,CAD,0,4,2024-11-30,2024-11-30,GR5001905,On Time,0
TX-00957,PO-92786,CA01,PO01,PG1,NB,2023-03-17,100004,S004,Fastenal Canada,NX50,Redwater,SL01,MAT-10005,MRO,Bearing assembly,13.54,2904.52,39327.2,CAD,1,4,2023-03-21,2023-03-21,GR5001906,On Time,0
TX-01769,PO-28524,CA01,PO01,PG2,NB,2025-04-16,100006,S006,HD Supply,NX40,Patience Lake,SL02,MAT-10036,Electrical,Control panel,8.12,4742.1,38505.85,CAD,1,10,2025-04-26,2025-05-02,GR5001907,Late,6
TX-00758,PO-70079,CA01,PO01,PG2,NB,2023-08-31,100033,S033,Siemens Canada,NX60,Rocanville,SL02,MAT-10019,Electrical,LED fixture,5.02,9876.98,49582.44,CAD,1,10,2023-09-10,2023-09-10,GR5001908,On Time,0
TX-00547,PO-32973,CA01,PO01,PG1,NB,2025-03-31,100040,S040,Generic Supplies Inc,NX60,Rocanville,SL01,MAT-10005,MRO,Bearing assembly,12.67,2675.93,33904.03,CAD,0,15,2025-04-15,2025-04-15,GR5001909,On Time,0
TX-01473,PO-62178,CA01,PO01,PG4,NB,2025-08-09,100038,S038,Prairie Packaging,NX10,Allan,SL04,MAT-10047,Packaging,Corrugated box,47.9,1348.38,64587.4,CAD,1,5,2025-08-14,2025-08-19,GR5001910,Late,5
TX-02288,PO-86149,CA01,PO01,PG1,NB,2024-12-27,100003,S003,Grainger Canada,NX20,Vanscoy,SL01,MAT-10044,MRO,Pump seal kit,5.36,574.72,3080.5,CAD,1,3,2024-12-30,2024-12-30,GR5001911,On Time,0
TX-02069,PO-13926,CA01,PO01,PG3,NB,2024-10-21,100028,S028,BioAgra Solutions,NX50,Redwater,SL03,MAT-10027,Chemicals,Defoamer,9.76,9691.37,94587.77,CAD,0,10,2024-10-31,2024-10-31,GR5001912,On Time,0
TX-00831,PO-26870,CA01,PO01,PG2,NB,2024-09-15,100034,S034,ABB Canada,NX70,Aurora,SL02,MAT-10041,Electrical,Cable tray,1.55,12255.7,18996.34,CAD,1,12,2024-09-27,2024-09-27,GR5001913,On Time,0
TX-01023,PO-80928,CA01,PO01,PG5,UB,2025-06-11,100018,S018,TransWest Shipping,NX40,Patience Lake,SL05,MAT-10039,Logistics,Flatbed transport,10.75,5953.73,64002.6,CAD,0,4,2025-06-15,2025-06-15,GR5001914,On Time,0
TX-01084,PO-84606,CA01,PO01,PG4,NB,2025-10-20,100039,S039,Sealed Air Canada,NX50,Redwater,SL04,MAT-10045,Packaging,Label stock,49.2,275.48,13553.62,CAD,1,8,2025-10-28,2025-10-28,GR5001915,On Time,0
TX-01370,PO-86064,CA01,PO01,PG4,NB,2023-10-15,100038,S038,Prairie Packaging,NX50,Redwater,SL04,MAT-10013,Packaging,Pallet wrap,31.1,660.59,20544.35,CAD,1,5,2023-10-20,2023-10-20,GR5001916,On Time,0
TX-01738,PO-79147,CA01,PO01,PG3,NB,2024-09-18,100040,S040,Generic Supplies Inc,NX60,Rocanville,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,10.45,7014.63,73302.88,CAD,0,15,2024-10-03,2024-10-03,GR5001917,On Time,0
TX-DUP-009,PO-92786,CA01,PO01,PG1,NB,2023-03-17,100004,S004,Fastenal Canada,NX50,Redwater,SL01,MAT-10005,MRO,Bearing assembly,13.54,2904.52,39327.2,CAD,1,4,2023-03-21,2023-03-24,GR5001918,Late,3
TX-02013,PO-43853,CA01,PO01,PG4,NB,2023-08-07,100039,S039,Sealed Air Canada,NX20,Vanscoy,SL04,MAT-10013,Packaging,Pallet wrap,3.7,656.39,2428.64,CAD,1,8,2023-08-15,2023-08-15,GR5001919,On Time,0
TX-01447,PO-23237,CA01,PO01,PG3,NB,2023-09-05,100026,S026,Sask Chemical Corp,NX10,Allan,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,8.95,6217.87,55649.94,CAD,1,6,2023-09-11,2023-09-11,GR5001920,On Time,0
TX-00162,PO-22021,CA01,PO01,PG2,NB,2023-11-25,100031,S031,Precision Instruments,NX50,Redwater,SL02,MAT-10018,Instrumentation,Temperature probe,6.18,24831.58,153459.16,CAD,0,14,2023-12-09,2023-12-06,GR5001921,On Time,0
TX-00159,PO-67749,CA01,PO01,PG4,NB,2025-08-18,100025,S025,Direct Safety,NX50,Redwater,SL04,MAT-10010,Safety,Hearing protection,45.3,105.68,4787.3,CAD,0,7,2025-08-25,2025-08-25,GR5001922,On Time,0
TX-00494,PO-72240,CA01,PO01,PG2,NB,2024-08-24,100035,S035,Rockwell Automation,NX30,Cory,SL02,MAT-10019,Electrical,LED fixture,5.15,11339.3,58397.39,CAD,1,14,2024-09-07,2024-09-07,GR5001923,On Time,0
TX-01413,PO-36982,CA01,PO01,PG4,NB,2023-09-08,100039,S039,Sealed Air Canada,NX70,Aurora,SL04,MAT-10045,Packaging,Label stock,33.2,226.65,7524.78,CAD,1,8,2023-09-16,2023-09-16,GR5001924,On Time,0
TX-01657,PO-64950,CA01,PO01,PG4,NB,2024-08-23,100029,S029,3M Canada,NX70,Aurora,SL04,MAT-10049,Safety,Safety glasses,19.2,177.65,3410.88,CAD,1,5,2024-08-28,2024-08-28,GR5001925,On Time,0
TX-00072,PO-80776,CA01,PO01,PG3,NB,2024-09-14,100026,S026,Sask Chemical Corp,NX70,Aurora,SL03,MAT-10007,Chemicals,Corrosion inhibitor,14.29,11357.97,162305.39,CAD,1,6,2024-09-20,2024-09-20,GR5001926,On Time,0
TX-02345,PO-41578,CA01,PO01,PG3,NB,2024-03-21,100040,S040,Generic Supplies Inc,NX40,Patience Lake,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,9.56,6917.06,66127.09,CAD,0,15,2024-04-05,2024-04-05,GR5001927,On Time,0
TX-00415,PO-94614,CA01,PO01,PG5,UB,2025-06-26,100018,S018,TransWest Shipping,NX70,Aurora,SL05,MAT-10039,Logistics,Flatbed transport,15.71,3287.31,51643.64,CAD,0,4,2025-06-30,2025-06-30,GR5001928,On Time,0
TX-00534,PO-99701,CA01,PO01,PG4,NB,2023-08-11,100039,S039,Sealed Air Canada,NX10,Allan,SL04,MAT-10045,Packaging,Label stock,1.8,1083.61,1950.5,CAD,1,8,2023-08-19,2023-08-25,GR5001929,Late,6
TX-00503,PO-47989,CA01,PO01,PG3,NB,2023-04-04,100028,S028,BioAgra Solutions,NX40,Patience Lake,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,14.32,1846.83,26446.61,CAD,0,10,2023-04-14,2023-04-11,GR5001930,On Time,0
TX-02032,PO-68118,CA01,PO01,PG3,NB,2025-04-21,100009,S009,Chemtrade Logistics,NX30,Cory,SL03,MAT-10027,Chemicals,Defoamer,8.2,6611.3,54212.66,CAD,1,5,2025-04-26,2025-04-26,GR5001931,On Time,0
TX-00484,PO-98542,CA01,PO01,PG4,NB,2025-01-04,100029,S029,3M Canada,NX20,Vanscoy,SL04,MAT-10004,Safety,First aid kit,40.9,58.94,2410.65,CAD,1,5,2025-01-09,2025-01-09,GR5001932,On Time,0
TX-01089,PO-36789,CA01,PO01,PG3,NB,2025-02-06,100007,S007,Brenntag Canada,NX10,Allan,SL03,MAT-10011,Chemicals,Scale inhibitor,10.48,3062.53,32095.31,CAD,1,8,2025-02-14,2025-02-20,GR5001933,Late,6
TX-DUP-024,PO-85230,CA01,PO01,PG2,NB,2025-12-31,100031,S031,Precision Instruments,NX30,Cory,SL02,MAT-10018,Instrumentation,Temperature probe,15.79,13969.13,220572.56,CAD,0,14,2026-01-14,2026-01-14,GR5001934,On Time,0
TX-00118,PO-24896,CA01,PO01,PG2,NB,2024-06-27,100033,S033,Siemens Canada,NX10,Allan,SL02,MAT-10019,Electrical,LED fixture,2.0,11177.43,22354.86,CAD,1,10,2024-07-07,2024-07-07,GR5001935,On Time,0
TX-01366,PO-21219,CA01,PO01,PG5,UB,2023-10-05,100017,S017,Canadian Freightways,NX30,Cory,SL05,MAT-10029,Logistics,Expedited shipping,8.91,1996.42,17788.1,CAD,1,3,2023-10-08,2023-10-08,GR5001936,On Time,0
TX-00749,PO-29510,CA01,PO01,PG3,NB,2024-05-28,100007,S007,Brenntag Canada,NX40,Patience Lake,SL03,MAT-10011,Chemicals,Scale inhibitor,15.77,1010.17,15930.38,CAD,1,8,2024-06-05,2024-06-05,GR5001937,On Time,0
TX-01821,PO-57681,CA01,PO01,PG3,NB,2024-01-31,100026,S026,Sask Chemical Corp,NX60,Rocanville,SL03,MAT-10031,Chemicals,Hydrochloric acid,16.03,3893.56,62413.77,CAD,1,6,2024-02-06,2024-02-06,GR5001938,On Time,0
TX-00383,PO-90495,CA01,PO01,PG1,NB,2024-03-24,100002,S002,Wesco Distribution,NX40,Patience Lake,SL01,MAT-10026,MRO,Hose assembly,1.38,2177.05,3004.33,CAD,1,5,2024-03-29,2024-03-29,GR5001939,On Time,0
TX-00944,PO-49800,CA01,PO01,PG5,UB,2025-10-04,100017,S017,Canadian Freightways,NX10,Allan,SL05,MAT-10040,Logistics,LTL shipment,2.92,3619.88,10570.05,CAD,1,3,2025-10-07,2025-10-07,GR5001940,On Time,0
TX-01940,PO-42534,CA01,PO01,PG2,NB,2024-05-18,100035,S035,Rockwell Automation,NX60,Rocanville,SL02,MAT-10014,Electrical,Conduit kit,9.64,10711.1,103255.0,CAD,1,14,2024-06-01,2024-06-01,GR5001941,On Time,0
TX-00577,PO-86928,CA01,PO01,PG2,NB,2025-06-30,100034,S034,ABB Canada,NX30,Cory,SL02,MAT-10025,Instrumentation,Analyzer calibration,15.84,23561.09,373207.67,CAD,1,12,2025-07-12,2025-07-12,GR5001942,On Time,0
TX-02141,PO-88490,CA01,PO01,PG4,NB,2024-07-07,100029,S029,3M Canada,NX30,Cory,SL04,MAT-10051,Safety,Gloves — cut-resistant,1.8,208.2,374.76,CAD,1,5,2024-07-12,2024-07-12,GR5001943,On Time,0
TX-00275,PO-81176,CA01,PO01,PG1,NB,2025-08-31,100002,S002,Wesco Distribution,NX10,Allan,SL01,MAT-10016,MRO,Filter element,6.15,4162.51,25599.44,CAD,1,5,2025-09-05,2025-09-09,GR5001944,Late,4
TX-01818,PO-74040,CA01,PO01,PG5,UB,2024-04-13,100018,S018,TransWest Shipping,NX50,Redwater,SL05,MAT-10022,Logistics,Outbound freight,14.45,5764.7,83299.91,CAD,0,4,2024-04-17,2024-04-17,GR5001945,On Time,0
TX-00491,PO-74297,CA01,PO01,PG5,UB,2023-04-15,100018,S018,TransWest Shipping,NX40,Patience Lake,SL05,MAT-10029,Logistics,Expedited shipping,15.7,5911.8,92815.26,CAD,0,4,2023-04-19,2023-04-19,GR5001946,On Time,0
TX-01649,PO-87360,CA01,PO01,PG4,NB,2025-06-17,100038,S038,Prairie Packaging,NX60,Rocanville,SL04,MAT-10024,Packaging,Poly liner,20.6,474.81,9781.09,CAD,1,5,2025-06-22,2025-06-22,GR5001947,On Time,0
TX-00694,PO-25182,CA01,PO01,PG5,UB,2023-03-16,100017,S017,Canadian Freightways,NX70,Aurora,SL05,MAT-10039,Logistics,Flatbed transport,9.73,5852.58,56945.6,CAD,1,3,2023-03-19,2023-03-19,GR5001948,On Time,0
TX-01147,PO-92881,CA01,PO01,PG4,NB,2025-08-07,100038,S038,Prairie Packaging,NX50,Redwater,SL04,MAT-10047,Packaging,Corrugated box,43.4,1328.6,57661.24,CAD,1,5,2025-08-12,2025-08-12,GR5001949,On Time,0
TX-00412,PO-15083,CA01,PO01,PG3,NB,2024-07-18,100026,S026,Sask Chemical Corp,NX10,Allan,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,8.66,5098.66,44154.4,CAD,1,6,2024-07-24,2024-07-24,GR5001950,On Time,0
TX-00452,PO-24474,CA01,PO01,PG3,NB,2025-09-11,100027,S027,Western Agri-Chem,NX70,Aurora,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,7.28,420.81,3063.5,CAD,1,8,2025-09-19,2025-09-19,GR5001951,On Time,0
TX-02145,PO-36563,CA01,PO01,PG1,NB,2025-12-28,100004,S004,Fastenal Canada,NX40,Patience Lake,SL01,MAT-10035,MRO,Conveyor belt,5.99,4367.82,26163.24,CAD,1,4,2026-01-01,2026-01-01,GR5001952,On Time,0
TX-00779,PO-32439,CA01,PO01,PG5,UB,2023-05-03,100016,S016,Nutrien Logistics,NX70,Aurora,SL05,MAT-10040,Logistics,LTL shipment,6.33,1483.44,9390.18,CAD,0,2,2023-05-05,2023-05-05,GR5001953,On Time,0
TX-01399,PO-47997,CA01,PO01,PG2,NB,2025-10-18,100031,S031,Precision Instruments,NX20,Vanscoy,SL02,MAT-10002,Instrumentation,Flow meter,5.38,17247.99,92794.19,CAD,0,14,2025-11-01,2025-11-01,GR5001954,On Time,0
TX-01170,PO-47594,CA01,PO01,PG4,NB,2025-06-17,100039,S039,Sealed Air Canada,NX10,Allan,SL04,MAT-10045,Packaging,Label stock,49.3,1613.06,79523.86,CAD,1,8,2025-06-25,2025-06-25,GR5001955,On Time,0
TX-01231,PO-44786,CA01,PO01,PG2,NB,2023-08-01,100033,S033,Siemens Canada,NX30,Cory,SL02,MAT-10009,Instrumentation,Level sensor,6.15,13232.39,81379.2,CAD,1,10,2023-08-11,2023-08-13,GR5001956,Late,2
TX-01348,PO-32377,CA01,PO01,PG3,NB,2023-02-12,100030,S030,DuPont Canada,NX30,Cory,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,4.37,2405.12,10510.37,CAD,1,7,2023-02-19,2023-02-19,GR5001957,On Time,0
TX-00174,PO-14847,CA01,PO01,PG3,NB,2024-01-09,100030,S030,DuPont Canada,NX70,Aurora,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,16.42,879.56,14442.38,CAD,1,7,2024-01-16,2024-01-16,GR5001958,On Time,0
TX-01457,PO-44003,CA01,PO01,PG3,NB,2025-09-23,100009,S009,Chemtrade Logistics,NX30,Cory,SL03,MAT-10027,Chemicals,Defoamer,9.34,10715.91,100086.6,CAD,1,5,2025-09-28,2025-09-28,GR5001959,On Time,0
TX-01681,PO-10046,CA01,PO01,PG4,NB,2025-08-16,100039,S039,Sealed Air Canada,NX60,Rocanville,SL04,MAT-10047,Packaging,Corrugated box,16.8,1465.37,24618.22,CAD,1,8,2025-08-24,2025-08-24,GR5001960,On Time,0
TX-01859,PO-58924,CA01,PO01,PG2,NB,2025-01-22,100033,S033,Siemens Canada,NX20,Vanscoy,SL02,MAT-10002,Instrumentation,Flow meter,9.67,12603.17,121872.65,CAD,1,10,2025-02-01,2025-02-01,GR5001961,On Time,0
TX-00638,PO-28526,CA01,PO01,PG4,NB,2025-12-07,100024,S024,Northern Safety,NX40,Patience Lake,SL04,MAT-10010,Safety,Hearing protection,37.8,228.54,8638.81,CAD,1,2,2025-12-09,2025-12-09,GR5001962,On Time,0
TX-01484,PO-64444,CA01,PO01,PG4,NB,2024-07-06,100039,S039,Sealed Air Canada,NX10,Allan,SL04,MAT-10045,Packaging,Label stock,43.2,226.93,9803.38,CAD,1,8,2024-07-14,2024-07-14,GR5001963,On Time,0
TX-00492,PO-18936,CA01,PO01,PG2,NB,2024-10-12,100033,S033,Siemens Canada,NX50,Redwater,SL02,MAT-10019,Electrical,LED fixture,10.98,14363.42,157710.35,CAD,1,10,2024-10-22,2024-10-22,GR5001964,On Time,0
TX-01310,PO-50840,CA01,PO01,PG5,UB,2024-07-29,100017,S017,Canadian Freightways,NX70,Aurora,SL05,MAT-10039,Logistics,Flatbed transport,19.28,1271.71,24518.57,CAD,1,3,2024-08-01,2024-08-01,GR5001965,On Time,0
TX-00303,PO-94930,CA01,PO01,PG3,NB,2024-09-06,100028,S028,BioAgra Solutions,NX20,Vanscoy,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,1.85,6275.25,11609.21,CAD,0,10,2024-09-16,2024-09-16,GR5001966,On Time,0
TX-00835,PO-29078,CA01,PO01,PG3,NB,2024-02-14,100027,S027,Western Agri-Chem,NX10,Allan,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,4.51,4737.18,21364.68,CAD,1,8,2024-02-22,2024-02-22,GR5001967,On Time,0
TX-01906,PO-28255,CA01,PO01,PG4,NB,2025-05-18,100039,S039,Sealed Air Canada,NX30,Cory,SL04,MAT-10045,Packaging,Label stock,33.8,441.64,14927.43,CAD,1,8,2025-05-26,2025-05-25,GR5001968,On Time,0
TX-01276,PO-55780,CA01,PO01,PG1,NB,2024-12-01,100001,S001,Prairie Industrial Supply,NX60,Rocanville,SL01,MAT-10035,MRO,Conveyor belt,19.3,1371.23,26464.74,CAD,1,7,2024-12-08,2024-12-08,GR5001969,On Time,0
TX-02359,PO-51470,CA01,PO01,PG2,NB,2023-10-11,100034,S034,ABB Canada,NX50,Redwater,SL02,MAT-10052,Instrumentation,Control valve,4.7,8769.26,41215.52,CAD,1,12,2023-10-23,2023-10-23,GR5001970,On Time,0
TX-00201,PO-22689,CA01,PO01,PG3,NB,2025-08-13,100009,S009,Chemtrade Logistics,NX10,Allan,SL03,MAT-10031,Chemicals,Hydrochloric acid,3.33,5835.48,19432.15,CAD,1,5,2025-08-18,2025-08-18,GR5001971,On Time,0
TX-01266,PO-30258,CA01,PO01,PG1,NB,2023-04-27,100005,S005,Motion Industries,NX70,Aurora,SL01,MAT-10005,MRO,Bearing assembly,15.08,1139.43,17182.6,CAD,1,6,2023-05-03,2023-04-30,GR5001972,On Time,0
TX-01408,PO-82029,CA01,PO01,PG3,NB,2025-02-11,100026,S026,Sask Chemical Corp,NX60,Rocanville,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,14.21,3665.86,52091.87,CAD,1,6,2025-02-17,2025-02-17,GR5001973,On Time,0
TX-01947,PO-58702,CA01,PO01,PG1,NB,2024-06-01,100002,S002,Wesco Distribution,NX60,Rocanville,SL01,MAT-10006,MRO,Gear oil,10.25,2125.25,21783.81,CAD,1,5,2024-06-06,2024-06-06,GR5001974,On Time,0
TX-01217,PO-61834,CA01,PO01,PG4,NB,2024-10-26,100025,S025,Direct Safety,NX10,Allan,SL04,MAT-10004,Safety,First aid kit,14.2,273.94,3889.95,CAD,0,7,2024-11-02,2024-11-02,GR5001975,On Time,0
TX-01944,PO-64055,CA01,PO01,PG5,UB,2023-05-31,100016,S016,Nutrien Logistics,NX10,Allan,SL05,MAT-10039,Logistics,Flatbed transport,12.4,3584.79,44451.4,CAD,0,2,2023-06-02,2023-06-02,GR5001976,On Time,0
TX-01010,PO-61361,CA01,PO01,PG1,NB,2023-04-07,100040,S040,Generic Supplies Inc,NX10,Allan,SL01,MAT-10005,MRO,Bearing assembly,6.28,2133.13,13396.06,CAD,0,15,2023-04-22,2023-04-22,GR5001977,On Time,0
TX-01506,PO-44463,CA01,PO01,PG4,NB,2023-11-09,100024,S024,Northern Safety,NX40,Patience Lake,SL04,MAT-10049,Safety,Safety glasses,6.0,102.25,613.5,CAD,1,2,2023-11-11,2023-11-11,GR5001978,On Time,0
TX-02326,PO-73071,CA01,PO01,PG4,NB,2023-01-31,100038,S038,Prairie Packaging,NX20,Vanscoy,SL04,MAT-10024,Packaging,Poly liner,6.3,1210.52,7626.28,CAD,1,5,2023-02-05,2023-02-05,GR5001979,On Time,0
TX-00081,PO-82384,CA01,PO01,PG3,NB,2024-05-05,100007,S007,Brenntag Canada,NX70,Aurora,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,14.49,4280.4,62023.0,CAD,1,8,2024-05-13,2024-05-13,GR5001980,On Time,0
TX-02332,PO-43189,CA01,PO01,PG5,UB,2023-09-10,100018,S018,TransWest Shipping,NX10,Allan,SL05,MAT-10029,Logistics,Expedited shipping,13.76,6260.16,86139.8,CAD,0,4,2023-09-14,2023-09-14,GR5001981,On Time,0
TX-01816,PO-40597,CA01,PO01,PG3,NB,2025-07-04,100026,S026,Sask Chemical Corp,NX20,Vanscoy,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,8.03,2270.43,18231.55,CAD,1,6,2025-07-10,2025-07-10,GR5001982,On Time,0
TX-01304,PO-96463,CA01,PO01,PG2,NB,2023-11-26,100006,S006,HD Supply,NX50,Redwater,SL02,MAT-10041,Electrical,Cable tray,4.42,350.08,1547.35,CAD,1,10,2023-12-06,2023-12-06,GR5001983,On Time,0
TX-01052,PO-37470,CA01,PO01,PG3,NB,2023-06-25,100030,S030,DuPont Canada,NX30,Cory,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,6.95,1827.63,12702.03,CAD,1,7,2023-07-02,2023-07-03,GR5001984,Late,1
TX-01742,PO-19563,CA01,PO01,PG1,NB,2025-07-25,100002,S002,Wesco Distribution,NX20,Vanscoy,SL01,MAT-10026,MRO,Hose assembly,19.05,4020.98,76599.67,CAD,1,5,2025-07-30,2025-07-31,GR5001985,Late,1
TX-01055,PO-30144,CA01,PO01,PG2,NB,2023-02-17,100033,S033,Siemens Canada,NX40,Patience Lake,SL02,MAT-10002,Instrumentation,Flow meter,11.78,2256.91,26586.4,CAD,1,10,2023-02-27,2023-02-27,GR5001986,On Time,0
TX-01391,PO-18116,CA01,PO01,PG3,NB,2025-02-25,100008,S008,Univar Solutions,NX70,Aurora,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,15.36,5504.63,84551.12,CAD,1,9,2025-03-06,2025-03-12,GR5001987,Late,6
TX-02233,PO-62142,CA01,PO01,PG4,NB,2025-10-20,100029,S029,3M Canada,NX40,Patience Lake,SL04,MAT-10049,Safety,Safety glasses,5.6,387.62,2170.67,CAD,1,5,2025-10-25,2025-10-29,GR5001988,Late,4
TX-00310,PO-28528,CA01,PO01,PG2,NB,2023-10-02,100031,S031,Precision Instruments,NX70,Aurora,SL02,MAT-10009,Instrumentation,Level sensor,6.95,7733.15,53745.39,CAD,0,14,2023-10-16,2023-10-16,GR5001989,On Time,0
TX-02361,PO-19769,CA01,PO01,PG5,UB,2024-07-25,100016,S016,Nutrien Logistics,NX30,Cory,SL05,MAT-10040,Logistics,LTL shipment,18.93,8570.02,162230.48,CAD,0,2,2024-07-27,2024-08-02,GR5001990,Late,6
TX-00546,PO-20490,CA01,PO01,PG5,UB,2025-06-10,100036,S036,Canpar Courier,NX40,Patience Lake,SL05,MAT-10029,Logistics,Expedited shipping,2.67,2473.19,6603.42,CAD,1,1,2025-06-11,2025-06-16,GR5001991,Late,5
TX-00657,PO-59856,CA01,PO01,PG3,NB,2025-07-26,100028,S028,BioAgra Solutions,NX50,Redwater,SL03,MAT-10030,Agri-Chemicals,Micronutrient blend,17.86,4139.66,73934.33,CAD,0,10,2025-08-05,2025-08-05,GR5001992,On Time,0
TX-01425,PO-84852,CA01,PO01,PG5,UB,2024-07-15,100016,S016,Nutrien Logistics,NX30,Cory,SL05,MAT-10029,Logistics,Expedited shipping,2.63,2654.67,6981.78,CAD,0,2,2024-07-17,2024-07-17,GR5001993,On Time,0
