invoice_id,po_number,transaction_id,company_code,fiscal_year,document_type,vendor_number,supplier_id,invoice_date,posting_date,due_date,payment_date,clearing_date,payment_document,amount,currency,status,payment_terms,overdue_days
INV-00229,PO-47941,TX-00229,CA01,2025,RE,100038,S038,2025-03-26,2025-03-28,2025-04-25,,,,17333.71,CAD,Pending,Net 30,0
INV-02053,PO-10012,TX-02053,CA01,2023,RE,100025,S025,2023-07-25,2023-07-25,2023-08-24,2023-08-24,2023-08-24,PAY6386996,1465.13,CAD,Paid,Net 30,0
INV-02267,PO-18888,TX-02267,CA01,2024,RE,100039,S039,2024-10-01,2024-10-01,2024-11-15,2024-11-15,2024-11-15,PAY6832831,61994.5,CAD,Paid,Net 45,0
INV-02344,PO-18645,TX-02344,CA01,2025,RE,100034,S034,2025-12-29,2025-12-30,2026-02-12,2026-02-09,2026-02-09,PAY6742846,70371.95,CAD,Paid,Net 45,0
INV-01720,PO-33506,TX-01720,CA01,2023,RE,100027,S027,2023-12-02,2023-12-02,2024-01-01,,,,53511.33,CAD,Pending,Net 30,0
INV-02378,PO-85303,TX-02378,CA01,2023,RE,100016,S016,2023-10-24,2023-10-24,2023-11-08,2023-11-07,2023-11-07,PAY6061132,26616.56,CAD,Paid,Net 15,0
INV-00832,PO-24643,TX-00832,CA01,2023,RE,100017,S017,2023-09-16,2023-09-17,2023-10-16,2023-10-16,2023-10-16,PAY6863652,39213.02,CAD,Paid,Net 30,0
INV-00333,PO-40008,TX-00333,CA01,2023,RE,100040,S040,2023-09-10,2023-09-11,2023-11-09,2023-11-04,2023-11-04,PAY6646901,41546.46,CAD,Paid,Net 60,0
INV-00618,PO-51307,TX-00618,CA01,2023,RE,100039,S039,2023-11-27,2023-11-27,2024-01-11,2024-01-11,2024-01-11,PAY6278727,33506.05,CAD,Paid,Net 45,0
INV-00665,PO-60343,TX-00665,CA01,2025,RE,100007,S007,2025-07-11,2025-07-13,2025-08-10,,,,22908.36,CAD,Pending,Net 30,0
INV-01606,PO-53190,TX-01606,CA01,2025,RE,100029,S029,2025-01-21,2025-01-22,2025-02-20,2025-02-19,2025-02-19,PAY6554718,5742.91,CAD,Paid,Net 30,0
INV-01586,PO-82359,TX-01586,CA01,2023,RE,100026,S026,2023-02-23,2023-02-25,2023-03-25,2023-03-23,2023-03-23,PAY6042627,107574.11,CAD,Paid,Net 30,0
INV-00274,PO-79226,TX-00274,CA01,2023,RE,100040,S040,2023-06-21,2023-06-21,2023-08-20,2023-08-19,2023-08-19,PAY6769969,23605.47,CAD,Paid,Net 60,0
INV-02172,PO-26972,TX-02172,CA01,2025,RE,100037,S037,2025-06-15,2025-06-16,2025-07-15,2025-07-13,2025-07-13,PAY6073807,62482.82,CAD,Paid,Net 30,0
INV-01016,PO-17181,TX-01016,CA01,2023,RE,100039,S039,2023-05-15,2023-05-17,2023-06-29,2023-06-24,2023-06-24,PAY6874991,7822.27,CAD,Paid,Net 45,0
INV-01080,PO-83669,TX-01080,CA01,2025,RE,100017,S017,2025-05-08,2025-05-09,2025-06-07,2025-06-05,2025-06-05,PAY6318667,71068.51,CAD,Paid,Net 30,0
INV-00120,PO-62640,TX-00120,CA01,2025,RE,100040,S040,2025-12-09,2025-12-09,2026-02-07,,,,21214.64,CAD,Overdue,Net 60,0
INV-00489,PO-82954,TX-00489,CA01,2025,RE,100017,S017,2025-11-21,2025-11-23,2025-12-21,2025-12-20,2025-12-20,PAY6081721,2631.57,CAD,Paid,Net 30,0
INV-00894,PO-62564,TX-00894,CA01,2024,RE,100024,S024,2024-02-12,2024-02-12,2024-03-13,2024-03-13,2024-03-13,PAY6990488,4743.06,CAD,Paid,Net 30,0
INV-00652,PO-90864,TX-00652,CA01,2023,RE,100017,S017,2023-10-02,2023-10-02,2023-11-01,2023-10-27,2023-10-27,PAY6226387,28044.8,CAD,Paid,Net 30,0
INV-00168,PO-85372,TX-00168,CA01,2025,RE,100026,S026,2025-10-26,2025-10-27,2025-11-25,2025-11-23,2025-11-23,PAY6544719,6477.39,CAD,Paid,Net 30,0
INV-01549,PO-88534,TX-01549,CA01,2025,RE,100017,S017,2025-01-14,2025-01-16,2025-02-13,,,,49790.2,CAD,Pending,Net 30,0
INV-01223,PO-11769,TX-01223,CA01,2023,RE,100017,S017,2023-06-24,2023-06-24,2023-07-24,2023-07-23,2023-07-23,PAY6101836,45915.49,CAD,Paid,Net 30,0
INV-01924,PO-28941,TX-01924,CA01,2025,RE,100004,S004,2025-03-08,2025-03-08,2025-04-07,2025-04-03,2025-04-03,PAY6106142,46543.45,CAD,Paid,Net 30,0
INV-00304,PO-30989,TX-00304,CA01,2023,RE,100028,S028,2023-12-08,2023-12-10,2024-01-22,2024-01-22,2024-01-22,PAY6760397,189489.48,CAD,Paid,Net 45,0
INV-01703,PO-12087,TX-01703,CA01,2025,RE,100028,S028,2025-06-16,2025-06-16,2025-07-31,,,,126846.74,CAD,Overdue,Net 45,0
INV-00368,PO-82869,TX-00368,CA01,2024,RE,100040,S040,2024-06-19,2024-06-19,2024-08-18,2024-08-16,2024-08-16,PAY6242239,15659.81,CAD,Paid,Net 60,0
INV-02220,PO-85708,TX-02220,CA01,2023,RE,100039,S039,2023-02-14,2023-02-16,2023-03-31,,,,16854.51,CAD,Overdue,Net 45,0
INV-00094,PO-48452,TX-00094,CA01,2024,RE,100027,S027,2024-09-11,2024-09-13,2024-10-11,,,,13618.96,CAD,Overdue,Net 30,0
INV-00291,PO-51180,TX-00291,CA01,2024,RE,100038,S038,2024-10-19,2024-10-21,2024-11-18,,,,43297.78,CAD,Pending,Net 30,0
INV-00541,PO-80268,TX-00541,CA01,2025,RE,100033,S033,2025-05-24,2025-05-26,2025-06-23,,,,52901.31,CAD,Overdue,Net 30,0
INV-00919,PO-89103,TX-00919,CA01,2025,RE,100016,S016,2025-10-09,2025-10-10,2025-10-24,2025-10-21,2025-10-21,PAY6557487,111740.39,CAD,Paid,Net 15,0
INV-02168,PO-14692,TX-02168,CA01,2024,RE,100028,S028,2024-08-04,2024-08-06,2024-09-18,2024-09-18,2024-09-18,PAY6404048,66142.52,CAD,Paid,Net 45,0
INV-02340,PO-28982,TX-02340,CA01,2024,RE,100024,S024,2024-04-20,2024-04-21,2024-05-20,,,,3840.02,CAD,Overdue,Net 30,0
INV-01458,PO-76676,TX-01458,CA01,2024,RE,100008,S008,2024-07-25,2024-07-26,2024-08-24,2024-08-20,2024-08-20,PAY6198663,11469.24,CAD,Paid,Net 30,0
INV-01883,PO-39980,TX-01883,CA01,2024,RE,100003,S003,2024-04-09,2024-04-10,2024-04-24,2024-04-19,2024-04-19,PAY6202500,23047.67,CAD,Paid,Net 15,0
INV-01872,PO-66167,TX-01872,CA01,2024,RE,100038,S038,2024-09-13,2024-09-13,2024-10-13,2024-10-08,2024-10-08,PAY6551752,14237.15,CAD,Paid,Net 30,0
INV-DUP-006,PO-24302,TX-DUP-006,CA01,2025,RE,100026,S026,2025-08-13,2025-08-14,2025-09-12,,,,44222.11,CAD,Pending,Net 30,0
INV-02242,PO-58067,TX-02242,CA01,2023,RE,100034,S034,2023-02-10,2023-02-11,2023-03-27,2023-03-23,2023-03-23,PAY6688784,261148.89,CAD,Paid,Net 45,0
INV-02221,PO-67513,TX-02221,CA01,2023,RE,100040,S040,2023-09-03,2023-09-03,2023-11-02,2023-11-01,2023-11-01,PAY6260846,19131.97,CAD,Paid,Net 60,0
INV-00236,PO-75866,TX-00236,CA01,2023,RE,100034,S034,2023-09-04,2023-09-04,2023-10-19,2023-10-14,2023-10-14,PAY6597717,25227.89,CAD,Paid,Net 45,0
INV-02317,PO-31211,TX-02317,CA01,2025,RE,100039,S039,2025-04-27,2025-04-27,2025-06-11,,,,5583.27,CAD,Pending,Net 45,0
INV-00808,PO-15253,TX-00808,CA01,2025,RE,100037,S037,2025-06-26,2025-06-28,2025-07-26,2025-07-21,2025-07-21,PAY6655700,9987.23,CAD,Paid,Net 30,0
INV-01622,PO-39979,TX-01622,CA01,2025,RE,100018,S018,2025-08-31,2025-08-31,2025-09-30,,,,97684.72,CAD,Pending,Net 30,0
INV-01039,PO-52182,TX-01039,CA01,2025,RE,100037,S037,2025-11-14,2025-11-14,2025-12-14,2025-12-10,2025-12-10,PAY6993529,35616.61,CAD,Paid,Net 30,0
INV-01668,PO-14485,TX-01668,CA01,2025,RE,100032,S032,2025-05-18,2025-05-19,2025-07-17,2025-07-14,2025-07-14,PAY6187588,39891.04,CAD,Paid,Net 60,0
INV-00193,PO-52291,TX-00193,CA01,2023,RE,100038,S038,2023-09-15,2023-09-15,2023-10-15,2023-10-14,2023-10-14,PAY6585549,17527.49,CAD,Paid,Net 30,0
INV-01375,PO-30286,TX-01375,CA01,2025,RE,100037,S037,2025-10-15,2025-10-17,2025-11-14,2025-11-10,2025-11-10,PAY6785587,25894.28,CAD,Paid,Net 30,0
INV-01712,PO-42361,TX-01712,CA01,2023,RE,100033,S033,2023-10-06,2023-10-06,2023-11-05,2023-10-31,2023-10-31,PAY6585253,88492.7,CAD,Paid,Net 30,0
INV-00384,PO-17806,TX-00384,CA01,2024,RE,100024,S024,2024-01-06,2024-01-08,2024-02-05,,,,15678.18,CAD,Overdue,Net 30,0
INV-02062,PO-12625,TX-02062,CA01,2025,RE,100037,S037,2025-07-07,2025-07-07,2025-08-06,,,,15445.84,CAD,Pending,Net 30,0
INV-00536,PO-98940,TX-00536,CA01,2023,RE,100007,S007,2023-09-30,2023-09-30,2023-10-30,,,,124077.6,CAD,Pending,Net 30,0
INV-00170,PO-81313,TX-00170,CA01,2023,RE,100038,S038,2023-06-28,2023-06-28,2023-07-28,,,,20622.01,CAD,Pending,Net 30,0
INV-00795,PO-69241,TX-00795,CA01,2025,RE,100026,S026,2025-12-26,2025-12-26,2026-01-25,2026-01-23,2026-01-23,PAY6435352,94007.24,CAD,Paid,Net 30,0
INV-01528,PO-42339,TX-01528,CA01,2023,RE,100002,S002,2023-01-24,2023-01-26,2023-02-23,2023-02-18,2023-02-18,PAY6782351,8806.47,CAD,Paid,Net 30,0
INV-00999,PO-80533,TX-00999,CA01,2025,RE,100040,S040,2025-04-30,2025-05-02,2025-06-29,2025-06-24,2025-06-24,PAY6110639,40565.54,CAD,Paid,Net 60,0
INV-00423,PO-11166,TX-00423,CA01,2023,RE,100034,S034,2023-02-15,2023-02-16,2023-04-01,2023-04-01,2023-04-01,PAY6803506,422289.68,CAD,Paid,Net 45,0
INV-00521,PO-44649,TX-00521,CA01,2023,RE,100036,S036,2023-03-26,2023-03-28,2023-04-25,,,,21451.77,CAD,Pending,Net 30,0
INV-02358,PO-73253,TX-02358,CA01,2023,RE,100034,S034,2023-06-27,2023-06-27,2023-08-11,2023-08-08,2023-08-08,PAY6669646,138783.91,CAD,Paid,Net 45,0
INV-02040,PO-24040,TX-02040,CA01,2025,RE,100031,S031,2025-11-27,2025-11-28,2026-01-11,2026-01-08,2026-01-08,PAY6604570,333364.4,CAD,Paid,Net 45,0
INV-01798,PO-33049,TX-01798,CA01,2023,RE,100036,S036,2023-05-12,2023-05-13,2023-06-11,,,,40527.74,CAD,Overdue,Net 30,0
INV-00535,PO-15116,TX-00535,CA01,2023,RE,100038,S038,2023-07-22,2023-07-23,2023-08-21,,,,17567.57,CAD,Overdue,Net 30,0
INV-00538,PO-20986,TX-00538,CA01,2023,RE,100033,S033,2023-10-08,2023-10-08,2023-11-07,2023-11-04,2023-11-04,PAY6375351,67362.71,CAD,Paid,Net 30,0
INV-00898,PO-98760,TX-00898,CA01,2025,RE,100030,S030,2025-06-06,2025-06-08,2025-07-06,2025-07-01,2025-07-01,PAY6707256,85670.08,CAD,Paid,Net 30,0
INV-00612,PO-37359,TX-00612,CA01,2024,RE,100040,S040,2024-06-13,2024-06-13,2024-08-12,2024-08-10,2024-08-10,PAY6481003,4531.79,CAD,Paid,Net 60,0
INV-01135,PO-97208,TX-01135,CA01,2024,RE,100018,S018,2024-03-29,2024-03-30,2024-04-28,,,,46166.61,CAD,Pending,Net 30,0
INV-DUP-015,PO-75564,TX-DUP-015,CA01,2025,RE,100029,S029,2025-06-29,2025-06-29,2025-07-29,,,,15977.11,CAD,Pending,Net 30,0
INV-00852,PO-80848,TX-00852,CA01,2025,RE,100027,S027,2025-10-18,2025-10-18,2025-11-17,2025-11-13,2025-11-13,PAY6736677,24627.08,CAD,Paid,Net 30,0
INV-00148,PO-15376,TX-00148,CA01,2023,RE,100031,S031,2023-07-05,2023-07-07,2023-08-19,2023-08-19,2023-08-19,PAY6697557,189384.54,CAD,Paid,Net 45,0
INV-02157,PO-63533,TX-02157,CA01,2025,RE,100024,S024,2025-11-24,2025-11-26,2025-12-24,,,,2706.11,CAD,Overdue,Net 30,0
INV-02342,PO-18776,TX-02342,CA01,2025,RE,100027,S027,2025-03-28,2025-03-29,2025-04-27,2025-04-27,2025-04-27,PAY6447820,60509.12,CAD,Paid,Net 30,0
INV-00519,PO-96858,TX-00519,CA01,2025,RE,100036,S036,2025-11-13,2025-11-13,2025-12-13,,,,8782.85,CAD,Overdue,Net 30,0
INV-00042,PO-44099,TX-00042,CA01,2025,RE,100001,S001,2025-05-29,2025-05-29,2025-06-28,2025-06-23,2025-06-23,PAY6925708,7534.32,CAD,Paid,Net 30,0
INV-00804,PO-97235,TX-00804,CA01,2025,RE,100036,S036,2025-01-30,2025-02-01,2025-03-01,2025-02-27,2025-02-27,PAY6109159,21281.11,CAD,Paid,Net 30,0
INV-01475,PO-98472,TX-01475,CA01,2025,RE,100032,S032,2025-04-24,2025-04-24,2025-06-23,,,,42416.5,CAD,Overdue,Net 60,0
INV-01727,PO-93424,TX-01727,CA01,2025,RE,100039,S039,2025-02-09,2025-02-09,2025-03-26,2025-03-25,2025-03-25,PAY6174912,82535.21,CAD,Paid,Net 45,0
INV-00271,PO-56457,TX-00271,CA01,2024,RE,100027,S027,2024-05-11,2024-05-11,2024-06-10,2024-06-06,2024-06-06,PAY6830956,31137.84,CAD,Paid,Net 30,0
INV-00450,PO-36037,TX-00450,CA01,2023,RE,100027,S027,2023-09-02,2023-09-04,2023-10-02,2023-09-29,2023-09-29,PAY6189159,61083.9,CAD,Paid,Net 30,0
INV-00540,PO-63588,TX-00540,CA01,2025,RE,100027,S027,2025-02-12,2025-02-13,2025-03-14,2025-03-13,2025-03-13,PAY6576680,114280.19,CAD,Paid,Net 30,0
INV-00866,PO-49563,TX-00866,CA01,2025,RE,100031,S031,2025-12-27,2025-12-28,2026-02-10,2026-02-05,2026-02-05,PAY6421063,73231.44,CAD,Paid,Net 45,0
INV-02209,PO-33680,TX-02209,CA01,2025,RE,100036,S036,2025-12-02,2025-12-02,2026-01-01,,,,79146.77,CAD,Overdue,Net 30,0
INV-01996,PO-86044,TX-01996,CA01,2024,RE,100038,S038,2024-09-22,2024-09-23,2024-10-22,2024-10-17,2024-10-17,PAY6529208,52382.77,CAD,Paid,Net 30,0
INV-01142,PO-37494,TX-01142,CA01,2023,RE,100027,S027,2023-10-13,2023-10-15,2023-11-12,,,,38225.66,CAD,Pending,Net 30,0
INV-02376,PO-23793,TX-02376,CA01,2024,RE,100026,S026,2024-07-01,2024-07-03,2024-07-31,2024-07-26,2024-07-26,PAY6353907,72090.86,CAD,Paid,Net 30,0
INV-00364,PO-86638,TX-00364,CA01,2024,RE,100035,S035,2024-07-12,2024-07-13,2024-08-26,,,,77055.48,CAD,Pending,Net 45,0
INV-01033,PO-41476,TX-01033,CA01,2023,RE,100036,S036,2023-08-19,2023-08-20,2023-09-18,,,,15430.48,CAD,Pending,Net 30,0
INV-02346,PO-80630,TX-02346,CA01,2025,RE,100008,S008,2025-07-28,2025-07-28,2025-08-27,2025-08-22,2025-08-22,PAY6689472,125893.27,CAD,Paid,Net 30,0
INV-00637,PO-80517,TX-00637,CA01,2023,RE,100031,S031,2023-08-19,2023-08-20,2023-10-03,2023-10-01,2023-10-01,PAY6165860,94322.05,CAD,Paid,Net 45,0
INV-00555,PO-25239,TX-00555,CA01,2025,RE,100025,S025,2025-08-03,2025-08-03,2025-09-02,2025-08-29,2025-08-29,PAY6559835,14148.72,CAD,Paid,Net 30,0
INV-00937,PO-87468,TX-00937,CA01,2024,RE,100039,S039,2024-08-24,2024-08-24,2024-10-08,,,,2372.69,CAD,Overdue,Net 45,0
INV-00523,PO-44513,TX-00523,CA01,2024,RE,100026,S026,2024-10-30,2024-11-01,2024-11-29,2024-11-25,2024-11-25,PAY6629057,22970.04,CAD,Paid,Net 30,0
INV-01207,PO-34928,TX-01207,CA01,2023,RE,100037,S037,2023-09-23,2023-09-25,2023-10-23,2023-10-18,2023-10-18,PAY6464531,49845.38,CAD,Paid,Net 30,0
INV-00876,PO-40938,TX-00876,CA01,2023,RE,100039,S039,2023-07-07,2023-07-09,2023-08-21,2023-08-17,2023-08-17,PAY6978866,34525.78,CAD,Paid,Net 45,0
INV-00728,PO-91830,TX-00728,CA01,2025,RE,100031,S031,2025-08-29,2025-08-31,2025-10-13,,,,201822.15,CAD,Pending,Net 45,0
INV-00222,PO-48070,TX-00222,CA01,2025,RE,100031,S031,2025-02-17,2025-02-18,2025-04-03,2025-04-02,2025-04-02,PAY6369438,214320.15,CAD,Paid,Net 45,0
INV-02253,PO-42256,TX-02253,CA01,2024,RE,100009,S009,2024-12-14,2024-12-16,2025-01-13,2025-01-08,2025-01-08,PAY6946324,44884.61,CAD,Paid,Net 30,0
INV-00666,PO-84120,TX-00666,CA01,2025,RE,100036,S036,2025-02-23,2025-02-24,2025-03-25,2025-03-24,2025-03-24,PAY6330463,3260.4,CAD,Paid,Net 30,0
INV-01953,PO-47345,TX-01953,CA01,2024,RE,100004,S004,2024-11-22,2024-11-24,2024-12-22,,,,33929.35,CAD,Overdue,Net 30,0
INV-00689,PO-51222,TX-00689,CA01,2023,RE,100038,S038,2023-08-29,2023-08-30,2023-09-28,2023-09-26,2023-09-26,PAY6576802,66096.46,CAD,Paid,Net 30,0
INV-00566,PO-58799,TX-00566,CA01,2024,RE,100025,S025,2024-12-10,2024-12-10,2025-01-09,2025-01-06,2025-01-06,PAY6340424,4335.28,CAD,Paid,Net 30,0
INV-02105,PO-24267,TX-02105,CA01,2023,RE,100001,S001,2023-05-29,2023-05-30,2023-06-28,2023-06-27,2023-06-27,PAY6885893,64217.09,CAD,Paid,Net 30,0
INV-00394,PO-51774,TX-00394,CA01,2023,RE,100024,S024,2023-06-04,2023-06-05,2023-07-04,2023-06-29,2023-06-29,PAY6389776,1314.54,CAD,Paid,Net 30,0
INV-00219,PO-99226,TX-00219,CA01,2024,RE,100036,S036,2024-12-03,2024-12-05,2025-01-02,,,,63375.33,CAD,Pending,Net 30,0
INV-01274,PO-20709,TX-01274,CA01,2023,RE,100033,S033,2023-12-30,2023-12-31,2024-01-29,,,,8100.46,CAD,Pending,Net 30,0
INV-01359,PO-91762,TX-01359,CA01,2023,RE,100007,S007,2023-10-31,2023-10-31,2023-11-30,2023-11-30,2023-11-30,PAY6432373,24477.94,CAD,Paid,Net 30,0
INV-01131,PO-54595,TX-01131,CA01,2024,RE,100038,S038,2024-06-21,2024-06-21,2024-07-21,2024-07-20,2024-07-20,PAY6801305,1663.94,CAD,Paid,Net 30,0
INV-02086,PO-65023,TX-02086,CA01,2024,RE,100032,S032,2024-09-22,2024-09-24,2024-11-21,,,,45735.64,CAD,Pending,Net 60,0
INV-00707,PO-41941,TX-00707,CA01,2025,RE,100009,S009,2025-08-04,2025-08-04,2025-09-03,2025-09-02,2025-09-02,PAY6664001,46811.34,CAD,Paid,Net 30,0
INV-01965,PO-41784,TX-01965,CA01,2025,RE,100006,S006,2025-04-04,2025-04-05,2025-05-19,,,,45764.49,CAD,Pending,Net 45,0
INV-02083,PO-33258,TX-02083,CA01,2025,RE,100031,S031,2025-12-24,2025-12-24,2026-02-07,2026-02-02,2026-02-02,PAY6451504,130041.96,CAD,Paid,Net 45,0
INV-00634,PO-13172,TX-00634,CA01,2025,RE,100028,S028,2025-05-23,2025-05-25,2025-07-07,2025-07-03,2025-07-03,PAY6866286,25717.02,CAD,Paid,Net 45,0
INV-01538,PO-41927,TX-01538,CA01,2025,RE,100016,S016,2025-07-25,2025-07-26,2025-08-09,,,,79298.59,CAD,Overdue,Net 15,0
INV-00276,PO-62205,TX-00276,CA01,2024,RE,100002,S002,2024-10-13,2024-10-15,2024-11-12,,,,1263.4,CAD,Overdue,Net 30,0
INV-00885,PO-92752,TX-00885,CA01,2024,RE,100031,S031,2024-05-04,2024-05-05,2024-06-18,2024-06-18,2024-06-18,PAY6761127,157441.01,CAD,Paid,Net 45,0
INV-01961,PO-97523,TX-01961,CA01,2024,RE,100006,S006,2024-11-15,2024-11-15,2024-12-30,2024-12-27,2024-12-27,PAY6339162,65424.97,CAD,Paid,Net 45,0
INV-00969,PO-74165,TX-00969,CA01,2025,RE,100039,S039,2025-10-24,2025-10-26,2025-12-08,2025-12-08,2025-12-08,PAY6637967,64184.26,CAD,Paid,Net 45,0
INV-DUP-005,PO-44640,TX-DUP-005,CA01,2023,RE,100001,S001,2023-04-04,2023-04-06,2023-05-04,2023-05-01,2023-05-01,PAY6252415,16437.64,CAD,Paid,Net 30,0
INV-00207,PO-47827,TX-00207,CA01,2023,RE,100033,S033,2023-04-19,2023-04-20,2023-05-19,,,,36477.86,CAD,Pending,Net 30,0
INV-00183,PO-68188,TX-00183,CA01,2023,RE,100038,S038,2023-11-13,2023-11-15,2023-12-13,2023-12-11,2023-12-11,PAY6590500,65229.68,CAD,Paid,Net 30,0
INV-02117,PO-49117,TX-02117,CA01,2023,RE,100025,S025,2023-01-13,2023-01-14,2023-02-12,2023-02-08,2023-02-08,PAY6572130,17853.25,CAD,Paid,Net 30,0
INV-01564,PO-60058,TX-01564,CA01,2024,RE,100026,S026,2024-11-03,2024-11-04,2024-12-03,2024-12-01,2024-12-01,PAY6224319,12243.62,CAD,Paid,Net 30,0
INV-00386,PO-67261,TX-00386,CA01,2023,RE,100006,S006,2023-07-31,2023-08-01,2023-09-14,,,,36761.78,CAD,Pending,Net 45,0
INV-00686,PO-82768,TX-00686,CA01,2025,RE,100038,S038,2025-12-07,2025-12-08,2026-01-06,2026-01-05,2026-01-05,PAY6393282,23109.3,CAD,Paid,Net 30,0
INV-01927,PO-60969,TX-01927,CA01,2024,RE,100026,S026,2024-05-15,2024-05-15,2024-06-14,2024-06-13,2024-06-13,PAY6802903,11823.68,CAD,Paid,Net 30,0
INV-02395,PO-81522,TX-02395,CA01,2023,RE,100032,S032,2023-11-10,2023-11-11,2024-01-09,,,,26261.32,CAD,Pending,Net 60,0
INV-01282,PO-11883,TX-01282,CA01,2024,RE,100038,S038,2024-03-07,2024-03-09,2024-04-06,2024-04-02,2024-04-02,PAY6576967,92812.28,CAD,Paid,Net 30,0
INV-00335,PO-95199,TX-00335,CA01,2023,RE,100038,S038,2023-10-27,2023-10-27,2023-11-26,,,,5110.69,CAD,Overdue,Net 30,0
INV-01362,PO-21272,TX-01362,CA01,2024,RE,100003,S003,2024-12-19,2024-12-21,2025-01-03,2025-01-01,2025-01-01,PAY6971135,62736.23,CAD,Paid,Net 15,0
INV-01522,PO-32179,TX-01522,CA01,2023,RE,100032,S032,2023-02-11,2023-02-11,2023-04-12,,,,126575.9,CAD,Pending,Net 60,0
INV-02194,PO-76380,TX-02194,CA01,2025,RE,100017,S017,2025-05-28,2025-05-29,2025-06-27,2025-06-27,2025-06-27,PAY6780746,68309.41,CAD,Paid,Net 30,0
INV-00867,PO-77550,TX-00867,CA01,2024,RE,100034,S034,2024-10-05,2024-10-05,2024-11-19,2024-11-17,2024-11-17,PAY6266431,52579.54,CAD,Paid,Net 45,0
INV-01789,PO-63371,TX-01789,CA01,2025,RE,100034,S034,2025-01-26,2025-01-26,2025-03-12,2025-03-09,2025-03-09,PAY6377496,350569.34,CAD,Paid,Net 45,0
INV-02061,PO-65690,TX-02061,CA01,2025,RE,100006,S006,2025-12-28,2025-12-30,2026-02-11,,,,45943.99,CAD,Pending,Net 45,0
INV-00460,PO-27125,TX-00460,CA01,2023,RE,100039,S039,2023-03-03,2023-03-05,2023-04-17,,,,76619.35,CAD,Pending,Net 45,0
INV-00436,PO-84632,TX-00436,CA01,2023,RE,100038,S038,2023-11-09,2023-11-10,2023-12-09,2023-12-04,2023-12-04,PAY6474379,3577.19,CAD,Paid,Net 30,0
INV-01777,PO-49746,TX-01777,CA01,2025,RE,100035,S035,2025-07-07,2025-07-07,2025-08-21,2025-08-20,2025-08-20,PAY6469237,106451.7,CAD,Paid,Net 45,0
INV-00387,PO-48602,TX-00387,CA01,2025,RE,100028,S028,2025-01-05,2025-01-05,2025-02-19,,,,27907.98,CAD,Pending,Net 45,0
INV-02391,PO-77458,TX-02391,CA01,2023,RE,100033,S033,2023-08-26,2023-08-26,2023-09-25,2023-09-25,2023-09-25,PAY6416379,165658.81,CAD,Paid,Net 30,0
INV-00018,PO-70332,TX-00018,CA01,2023,RE,100026,S026,2023-03-25,2023-03-26,2023-04-24,2023-04-23,2023-04-23,PAY6000205,56971.71,CAD,Paid,Net 30,0
INV-02003,PO-56299,TX-02003,CA01,2024,RE,100026,S026,2024-07-26,2024-07-27,2024-08-25,2024-08-23,2024-08-23,PAY6761594,76258.39,CAD,Paid,Net 30,0
INV-02140,PO-58281,TX-02140,CA01,2025,RE,100037,S037,2025-06-29,2025-06-30,2025-07-29,2025-07-25,2025-07-25,PAY6036346,68670.76,CAD,Paid,Net 30,0
INV-00510,PO-73857,TX-00510,CA01,2023,RE,100009,S009,2023-05-22,2023-05-23,2023-06-21,2023-06-21,2023-06-21,PAY6298301,17343.82,CAD,Paid,Net 30,0
INV-02149,PO-25894,TX-02149,CA01,2025,RE,100034,S034,2025-10-15,2025-10-16,2025-11-29,2025-11-24,2025-11-24,PAY6624702,166730.77,CAD,Paid,Net 45,0
INV-01445,PO-20683,TX-01445,CA01,2024,RE,100038,S038,2024-06-19,2024-06-21,2024-07-19,2024-07-15,2024-07-15,PAY6017094,29432.8,CAD,Paid,Net 30,0
INV-00277,PO-80852,TX-00277,CA01,2024,RE,100009,S009,2024-05-14,2024-05-14,2024-06-13,,,,121392.96,CAD,Pending,Net 30,0
INV-02248,PO-68079,TX-02248,CA01,2024,RE,100029,S029,2024-07-24,2024-07-24,2024-08-23,2024-08-18,2024-08-18,PAY6542752,990.6,CAD,Paid,Net 30,0
INV-00406,PO-26539,TX-00406,CA01,2025,RE,100016,S016,2025-07-15,2025-07-15,2025-07-30,2025-07-28,2025-07-28,PAY6141647,38733.19,CAD,Paid,Net 15,0
INV-00690,PO-49666,TX-00690,CA01,2023,RE,100003,S003,2023-06-30,2023-06-30,2023-07-15,2023-07-12,2023-07-12,PAY6933572,11562.4,CAD,Paid,Net 15,0
INV-01768,PO-96419,TX-01768,CA01,2024,RE,100024,S024,2024-01-30,2024-01-30,2024-02-29,2024-02-25,2024-02-25,PAY6316503,10988.94,CAD,Paid,Net 30,0
INV-00775,PO-22853,TX-00775,CA01,2024,RE,100006,S006,2024-11-05,2024-11-05,2024-12-20,2024-12-16,2024-12-16,PAY6006887,9826.94,CAD,Paid,Net 45,0
INV-00742,PO-88562,TX-00742,CA01,2023,RE,100001,S001,2023-07-09,2023-07-09,2023-08-08,2023-08-06,2023-08-06,PAY6314922,5603.35,CAD,Paid,Net 30,0
INV-00026,PO-63225,TX-00026,CA01,2025,RE,100025,S025,2025-02-19,2025-02-19,2025-03-21,2025-03-21,2025-03-21,PAY6232665,13945.39,CAD,Paid,Net 30,0
INV-00925,PO-22384,TX-00925,CA01,2023,RE,100005,S005,2023-04-10,2023-04-12,2023-05-10,2023-05-05,2023-05-05,PAY6225258,24965.8,CAD,Paid,Net 30,0
